Date,retweet,likes,reply,num,image,video,gif
2021-04-08 05:00:00,2,3,0,1,0,0,0
2021-04-08 06:00:00,2,25,0,3,3,0,0
2021-04-08 07:00:00,0,1,0,3,1,0,0
2021-04-08 08:00:00,0,4,0,3,0,0,0
2021-04-08 09:00:00,0,5,0,3,0,0,0
2021-04-08 10:00:00,5,21,0,6,0,0,0
2021-04-08 11:00:00,158,741,40,86,7,0,0
2021-04-08 12:00:00,100,706,36,50,7,0,0
2021-04-08 13:00:00,42,346,12,46,12,0,0
2021-04-08 14:00:00,40,147,9,23,3,0,0
2021-04-08 15:00:00,14,64,7,21,8,0,0
2021-04-08 16:00:00,15,51,3,16,5,0,0
2021-04-08 17:00:00,18,169,4,14,4,0,0
2021-04-08 18:00:00,44,656,39,32,14,0,0
2021-04-08 19:00:00,17,77,10,18,3,0,0
2021-04-08 20:00:00,27,346,10,20,6,0,0
2021-04-08 21:00:00,7,34,0,13,4,0,0
2021-04-08 22:00:00,93,1118,81,10,2,0,0
2021-04-08 23:00:00,2,19,0,5,3,0,0
2021-04-09 00:00:00,11,105,4,11,7,2,0
2021-04-09 01:00:00,2,6,0,6,0,0,0
2021-04-09 02:00:00,1,2,0,3,0,0,0
2021-04-09 03:00:00,0,6,0,4,2,0,0
2021-04-09 04:00:00,0,2,0,4,4,0,0
2021-04-09 05:00:00,1,21,1,3,1,0,0
2021-04-09 06:00:00,0,1,0,3,1,0,0
2021-04-09 07:00:00,2,3,0,5,0,0,0
2021-04-09 08:00:00,3,5,0,4,0,0,0
2021-04-09 09:00:00,17,186,19,7,0,0,0
2021-04-09 10:00:00,2,15,1,3,0,0,0
2021-04-09 11:00:00,0,0,0,2,2,0,0
2021-04-09 12:00:00,4,21,2,7,2,0,0
2021-04-09 13:00:00,42,247,154,14,4,0,0
2021-04-09 14:00:00,14,45,14,9,4,0,0
2021-04-09 15:00:00,61,185,16,18,8,0,0
2021-04-09 16:00:00,2,21,13,16,1,0,0
2021-04-09 17:00:00,21,66,3,19,8,1,0
2021-04-09 18:00:00,24,148,14,11,2,0,0
2021-04-09 19:00:00,10,73,9,14,3,2,0
2021-04-09 20:00:00,9,17,1,8,1,0,0
2021-04-09 21:00:00,3,46,11,11,4,0,0
2021-04-09 22:00:00,3,31,2,7,2,0,0
2021-04-09 23:00:00,4,14,2,6,1,0,0
2021-04-10 00:00:00,4,20,1,6,1,0,0
2021-04-10 01:00:00,21,94,2,5,4,0,0
2021-04-10 02:00:00,39,85,3,4,1,0,0
2021-04-10 03:00:00,4,65,0,1,1,0,0
2021-04-10 04:00:00,0,15,0,2,0,0,0
2021-04-10 05:00:00,0,2,0,1,0,0,0
2021-04-10 06:00:00,1,4,0,2,2,0,0
2021-04-10 07:00:00,1,2,3,1,0,0,0
2021-04-10 09:00:00,0,2,0,3,3,0,0
2021-04-10 10:00:00,1,0,0,1,0,0,0
2021-04-10 11:00:00,2,10,0,3,2,0,0
2021-04-10 12:00:00,0,0,1,3,1,0,0
2021-04-10 14:00:00,1,78,7,4,0,0,0
2021-04-10 15:00:00,14,158,3,6,2,1,0
2021-04-10 16:00:00,13,59,1,5,2,0,0
2021-04-10 17:00:00,8,30,0,7,2,1,0
2021-04-10 18:00:00,6,19,2,6,1,1,0
2021-04-10 19:00:00,4,30,7,9,2,0,0
2021-04-10 20:00:00,8,29,1,5,1,0,0
2021-04-10 21:00:00,15,25,1,2,1,0,0
2021-04-10 22:00:00,1,4,1,3,2,0,0
2021-04-10 23:00:00,16,188,4,4,3,0,0
2021-04-11 00:00:00,1,5,0,3,0,1,0
2021-04-11 02:00:00,0,13,1,3,1,1,0
2021-04-11 03:00:00,4,21,0,1,0,0,0
2021-04-11 05:00:00,1,2,0,5,1,0,0
2021-04-11 06:00:00,0,0,0,1,1,0,0
2021-04-11 07:00:00,0,0,0,1,0,0,0
2021-04-11 12:00:00,2,6,1,1,0,0,0
2021-04-11 13:00:00,1,7,0,3,3,0,0
2021-04-11 14:00:00,0,11,0,7,6,0,0
2021-04-11 15:00:00,21,38,0,5,0,0,0
2021-04-11 16:00:00,1,10,1,3,1,0,0
2021-04-11 17:00:00,8,27,5,5,2,0,0
2021-04-11 18:00:00,1,8,1,3,1,0,0
2021-04-11 19:00:00,6,46,7,6,2,0,0
2021-04-11 20:00:00,3,15,1,3,1,0,0
2021-04-11 21:00:00,6,6,0,2,0,0,0
2021-04-11 22:00:00,6,18,0,6,0,0,0
2021-04-11 23:00:00,17,45,8,3,2,0,0
2021-04-12 00:00:00,12,49,10,8,0,4,0
2021-04-12 01:00:00,0,1,0,1,1,0,0
2021-04-12 02:00:00,4,7,1,3,0,0,0
2021-04-12 03:00:00,6,13,1,2,1,0,0
2021-04-12 04:00:00,8,15,0,2,1,0,0
2021-04-12 05:00:00,1,4,0,4,0,0,0
2021-04-12 06:00:00,1,3,0,2,1,0,0
2021-04-12 07:00:00,10,26,2,1,1,0,0
2021-04-12 08:00:00,3,11,0,3,0,1,0
2021-04-12 09:00:00,5,8,2,7,1,0,0
2021-04-12 10:00:00,2,16,0,10,1,0,0
2021-04-12 11:00:00,17,86,12,12,2,0,0
2021-04-12 12:00:00,40,117,10,22,10,1,0
2021-04-12 13:00:00,62,148,5,32,17,0,0
2021-04-12 14:00:00,91,233,38,52,23,0,0
2021-04-12 15:00:00,58,180,9,35,12,1,0
2021-04-12 16:00:00,12,25,4,11,2,0,0
2021-04-12 17:00:00,128,851,75,65,7,0,0
2021-04-12 18:00:00,33,151,23,40,7,0,0
2021-04-12 19:00:00,44,229,20,39,7,1,0
2021-04-12 20:00:00,67,673,16,12,1,0,0
2021-04-12 21:00:00,2,14,4,10,3,0,0
2021-04-12 22:00:00,9,31,3,17,4,1,0
2021-04-12 23:00:00,3,53,4,9,3,0,0
2021-04-13 00:00:00,38,109,8,16,7,2,0
2021-04-13 01:00:00,0,31,4,11,5,0,0
2021-04-13 02:00:00,9,15,1,4,0,0,0
2021-04-13 03:00:00,2,5,0,3,0,0,0
2021-04-13 04:00:00,0,2,0,1,0,0,0
2021-04-13 05:00:00,37,162,10,5,0,0,0
2021-04-13 06:00:00,1,30,6,6,0,1,0
2021-04-13 07:00:00,0,2,0,4,0,0,0
2021-04-13 08:00:00,0,18,7,7,2,1,0
2021-04-13 09:00:00,2,10,1,6,2,0,0
2021-04-13 10:00:00,14,76,3,8,4,0,0
2021-04-13 11:00:00,21,47,3,16,3,0,0
2021-04-13 12:00:00,12,26,5,7,1,0,0
2021-04-13 13:00:00,41,114,2,11,3,1,0
2021-04-13 14:00:00,22,101,10,24,7,0,0
2021-04-13 15:00:00,4,10,2,7,2,0,0
2021-04-13 16:00:00,21,118,6,20,8,0,0
2021-04-13 17:00:00,15,27,4,10,1,0,0
2021-04-13 18:00:00,2,10,0,5,0,0,0
2021-04-13 19:00:00,1,15,1,6,1,0,0
2021-04-13 20:00:00,642,4450,177,36,5,0,0
2021-04-13 21:00:00,8,85,9,19,0,0,0
2021-04-13 22:00:00,1,4,0,7,3,1,0
2021-04-13 23:00:00,11,34,3,8,1,1,0
2021-04-14 00:00:00,8,29,1,13,5,0,0
2021-04-14 01:00:00,7,39,5,2,0,0,0
2021-04-14 02:00:00,0,3,0,2,2,0,0
2021-04-14 03:00:00,0,16,3,7,3,0,0
2021-04-14 04:00:00,9,38,9,10,6,0,0
2021-04-14 05:00:00,1,7,0,6,1,0,0
2021-04-14 06:00:00,3,7,0,3,1,0,0
2021-04-14 07:00:00,12,40,2,8,1,0,0
2021-04-14 08:00:00,2,26,1,3,0,0,0
2021-04-14 09:00:00,11,36,1,8,0,0,0
2021-04-14 10:00:00,19,130,4,10,2,1,0
2021-04-14 11:00:00,79,509,11,15,8,0,0
2021-04-14 12:00:00,26,110,3,14,2,0,0
2021-04-14 13:00:00,26,108,3,22,2,1,0
2021-04-14 14:00:00,36,326,10,25,8,1,0
2021-04-14 15:00:00,22,107,5,37,11,0,0
2021-04-14 16:00:00,49,401,37,26,7,1,0
2021-04-14 17:00:00,10,30,4,16,3,0,0
2021-04-14 18:00:00,1,3,0,11,3,0,0
2021-04-14 19:00:00,60,313,8,19,6,0,0
2021-04-14 20:00:00,29,80,7,88,2,0,0
2021-04-14 21:00:00,18,126,35,102,8,0,0
2021-04-14 22:00:00,8,33,2,16,5,1,0
2021-04-14 23:00:00,104,676,23,6,0,0,0
2021-04-15 00:00:00,6,19,0,10,6,0,0
2021-04-15 01:00:00,0,7,0,7,1,0,0
2021-04-15 02:00:00,16,83,4,5,3,0,0
2021-04-15 03:00:00,2,6,0,3,1,0,0
2021-04-15 04:00:00,7,9,0,9,1,0,0
2021-04-15 05:00:00,4,7,1,4,1,0,0
2021-04-15 06:00:00,0,0,0,1,1,0,0
2021-04-15 07:00:00,2,3,1,7,3,0,0
2021-04-15 08:00:00,0,1,0,1,0,0,0
2021-04-15 09:00:00,50,350,12,4,2,0,0
2021-04-15 10:00:00,2,13,7,9,2,0,0
2021-04-15 11:00:00,18,57,1,11,5,0,0
2021-04-15 12:00:00,4,56,13,19,2,0,0
2021-04-15 13:00:00,29,157,11,20,8,1,0
2021-04-15 14:00:00,20,77,6,11,2,0,0
2021-04-15 15:00:00,13,60,5,8,3,0,0
2021-04-15 16:00:00,3,5,0,6,1,0,0
2021-04-15 17:00:00,5,11,3,15,2,0,0
2021-04-15 18:00:00,101,302,41,28,5,0,0
2021-04-15 19:00:00,92,573,36,12,3,0,0
2021-04-15 20:00:00,5,40,7,12,5,0,0
2021-04-15 21:00:00,4,14,0,7,1,0,0
2021-04-15 22:00:00,7,20,3,10,3,0,0
2021-04-15 23:00:00,8,60,11,2,0,0,0
2021-04-16 00:00:00,17,74,9,13,7,1,0
2021-04-16 01:00:00,1,10,0,5,1,0,0
2021-04-16 02:00:00,7,55,6,5,3,1,0
2021-04-16 03:00:00,0,7,0,3,1,0,0
2021-04-16 04:00:00,3,6,2,3,1,0,0
2021-04-16 05:00:00,2,11,1,9,1,1,0
2021-04-16 06:00:00,1,1,0,3,1,0,0
2021-04-16 07:00:00,0,1,0,5,1,0,0
2021-04-16 08:00:00,2,1,0,5,1,0,0
2021-04-16 09:00:00,1,8,1,11,4,1,0
2021-04-16 10:00:00,0,1,0,2,0,0,0
2021-04-16 11:00:00,30,101,3,13,4,0,0
2021-04-16 12:00:00,54,249,40,19,5,0,0
2021-04-16 13:00:00,28,89,4,18,2,1,0
2021-04-16 14:00:00,29,145,6,15,0,1,0
2021-04-16 15:00:00,65,581,48,16,7,0,0
2021-04-16 16:00:00,77,281,12,9,3,0,0
2021-04-16 17:00:00,19,53,3,11,4,0,0
2021-04-16 18:00:00,18,97,14,13,4,1,0
2021-04-16 19:00:00,23,126,5,17,7,1,0
2021-04-16 20:00:00,278,1672,86,31,10,0,0
2021-04-16 21:00:00,35,252,16,24,7,2,0
2021-04-16 22:00:00,9,39,3,15,6,0,0
2021-04-16 23:00:00,4,24,0,8,3,0,0
2021-04-17 00:00:00,3,12,3,11,3,0,0
2021-04-17 01:00:00,2,14,1,5,1,0,0
2021-04-17 02:00:00,171,1775,78,5,2,0,0
2021-04-17 03:00:00,0,6,0,5,3,0,0
2021-04-17 04:00:00,0,7,2,5,2,0,0
2021-04-17 05:00:00,0,0,0,1,0,0,0
2021-04-17 06:00:00,2,21,0,4,0,0,0
2021-04-17 07:00:00,1,3,0,2,0,0,0
2021-04-17 08:00:00,3,8,2,3,1,0,0
2021-04-17 09:00:00,0,1,0,2,1,0,0
2021-04-17 10:00:00,3,6,1,3,0,0,0
2021-04-17 11:00:00,3,5,1,4,3,0,0
2021-04-17 12:00:00,0,2,0,3,1,0,0
2021-04-17 13:00:00,0,7,1,6,2,0,0
2021-04-17 14:00:00,19,212,7,6,0,0,0
2021-04-17 15:00:00,7,39,5,9,4,0,0
2021-04-17 16:00:00,1,5,0,4,4,0,0
2021-04-17 17:00:00,270,2232,118,5,2,0,0
2021-04-17 18:00:00,9,40,5,7,3,0,0
2021-04-17 19:00:00,4,29,6,5,1,0,0
2021-04-17 20:00:00,0,5,0,6,2,0,0
2021-04-17 21:00:00,10,184,39,6,6,0,0
2021-04-17 22:00:00,14,181,5,9,3,0,0
2021-04-17 23:00:00,110,1548,94,14,4,1,0
2021-04-18 00:00:00,0,2,0,7,4,0,0
2021-04-18 01:00:00,1,3,1,1,0,0,0
2021-04-18 02:00:00,0,4,0,1,0,0,0
2021-04-18 03:00:00,5,20,1,9,5,2,0
2021-04-18 04:00:00,2,13,0,7,4,0,0
2021-04-18 05:00:00,0,9,2,4,1,0,0
2021-04-18 06:00:00,1,1,0,3,1,0,0
2021-04-18 07:00:00,1,9,1,6,3,0,0
2021-04-18 08:00:00,0,2,1,3,2,0,0
2021-04-18 09:00:00,1,1,0,1,1,0,0
2021-04-18 10:00:00,1,19,4,2,0,0,0
2021-04-18 11:00:00,0,3,0,2,1,0,0
2021-04-18 12:00:00,6,172,13,4,1,0,0
2021-04-18 13:00:00,2,3,1,6,4,0,0
2021-04-18 14:00:00,7,16,0,6,4,0,0
2021-04-18 15:00:00,29,188,13,7,3,0,0
2021-04-18 16:00:00,3,6,0,9,6,0,0
2021-04-18 17:00:00,9,30,3,8,2,1,0
2021-04-18 18:00:00,5,67,3,6,4,0,0
2021-04-18 19:00:00,6,51,1,6,1,1,0
2021-04-18 20:00:00,44,155,10,10,1,3,0
2021-04-18 21:00:00,30,73,5,11,8,0,0
2021-04-18 22:00:00,22,43,1,10,5,0,0
2021-04-18 23:00:00,3,8,2,7,5,2,0
2021-04-19 00:00:00,11,27,1,7,6,0,0
2021-04-19 01:00:00,41,273,14,5,3,0,0
2021-04-19 02:00:00,1,6,0,1,0,0,0
2021-04-19 03:00:00,2,4,6,5,1,0,0
2021-04-19 04:00:00,1,13,0,1,0,0,0
2021-04-19 05:00:00,2,15,2,2,1,0,0
2021-04-19 06:00:00,2,6,0,2,2,0,0
2021-04-19 07:00:00,0,1,0,2,0,0,0
2021-04-19 08:00:00,3,6,0,3,0,0,0
2021-04-19 09:00:00,73,618,32,9,1,1,0
2021-04-19 10:00:00,122,695,38,63,9,0,0
2021-04-19 11:00:00,29,119,14,35,9,0,0
2021-04-19 12:00:00,60,265,26,50,7,0,0
2021-04-19 13:00:00,77,729,43,43,16,1,0
2021-04-19 14:00:00,56,340,43,35,4,0,0
2021-04-19 15:00:00,16,131,4,21,5,0,0
2021-04-19 16:00:00,52,227,19,29,8,2,0
2021-04-19 17:00:00,20,108,9,23,8,1,0
2021-04-19 18:00:00,17,45,3,17,2,0,0
2021-04-19 19:00:00,16,176,10,16,4,0,0
2021-04-19 20:00:00,18,101,10,17,3,0,0
2021-04-19 21:00:00,9,34,2,9,2,0,0
2021-04-19 22:00:00,8,33,1,12,6,0,0
2021-04-19 23:00:00,6,35,6,14,4,0,0
2021-04-20 00:00:00,5,43,5,10,5,0,0
2021-04-20 01:00:00,1,3,0,5,1,0,0
2021-04-20 02:00:00,3,10,0,10,2,0,0
2021-04-20 03:00:00,2,16,3,10,0,1,0
2021-04-20 04:00:00,0,2,0,4,3,0,0
2021-04-20 05:00:00,3,12,0,8,4,0,0
2021-04-20 06:00:00,1,2,0,2,2,0,0
2021-04-20 07:00:00,3,24,6,4,2,0,0
2021-04-20 08:00:00,1,3,1,3,0,0,0
2021-04-20 09:00:00,0,1,0,1,0,0,0
2021-04-20 10:00:00,3,16,1,8,2,0,0
2021-04-20 11:00:00,1,10,1,7,2,0,0
2021-04-20 12:00:00,25,75,4,19,3,0,0
2021-04-20 13:00:00,50,187,11,19,12,1,0
2021-04-20 14:00:00,18,40,1,9,2,0,0
2021-04-20 15:00:00,5,18,0,7,2,0,0
2021-04-20 16:00:00,27,233,9,13,9,0,0
2021-04-20 17:00:00,23,68,3,17,4,2,0
2021-04-20 18:00:00,15,36,2,8,2,0,0
2021-04-20 19:00:00,13,39,4,12,5,1,0
2021-04-20 20:00:00,1,4,1,7,3,0,0
2021-04-20 21:00:00,32,738,48,13,1,0,0
2021-04-20 22:00:00,5,72,3,8,3,0,0
2021-04-20 23:00:00,0,3,0,3,0,0,0
2021-04-21 00:00:00,16,107,9,3,1,0,0
2021-04-21 01:00:00,11,42,5,6,1,2,0
2021-04-21 02:00:00,1,2,0,3,0,0,0
2021-04-21 03:00:00,3,5,0,1,1,0,0
2021-04-21 04:00:00,1,24,3,5,1,0,0
2021-04-21 05:00:00,0,2,0,3,1,0,0
2021-04-21 06:00:00,0,3,0,3,2,0,0
2021-04-21 07:00:00,0,0,0,1,0,0,0
2021-04-21 08:00:00,0,0,0,1,0,0,0
2021-04-21 09:00:00,0,0,0,2,0,0,0
2021-04-21 10:00:00,4,17,2,7,2,0,0
2021-04-21 11:00:00,7,17,5,7,0,0,0
2021-04-21 12:00:00,22,78,7,16,6,0,0
2021-04-21 13:00:00,31,82,5,11,3,0,0
2021-04-21 14:00:00,41,169,12,16,5,0,0
2021-04-21 15:00:00,33,142,10,12,7,0,0
2021-04-21 16:00:00,66,155,4,10,6,0,0
2021-04-21 17:00:00,4,7,0,10,1,0,0
2021-04-21 18:00:00,1,9,2,4,0,0,0
2021-04-21 19:00:00,11,39,2,6,3,0,0
2021-04-21 20:00:00,6,13,0,6,2,0,0
2021-04-21 21:00:00,9,22,6,8,2,1,0
2021-04-21 22:00:00,0,14,5,5,3,0,0
2021-04-21 23:00:00,4,11,1,5,0,3,0
2021-04-22 00:00:00,6,119,3,5,3,1,0
2021-04-22 01:00:00,2,11,0,3,0,0,0
2021-04-22 02:00:00,2,9,1,2,0,0,0
2021-04-22 03:00:00,5,13,0,1,0,0,0
2021-04-22 04:00:00,0,0,0,3,0,0,0
2021-04-22 06:00:00,0,1,0,2,1,0,0
2021-04-22 07:00:00,0,7,1,2,1,0,0
2021-04-22 08:00:00,3,4,0,1,0,0,0
2021-04-22 09:00:00,1,2,0,3,2,0,0
2021-04-22 10:00:00,1,7,1,6,0,0,0
2021-04-22 11:00:00,9,38,6,9,2,0,0
2021-04-22 12:00:00,37,115,3,11,6,0,0
2021-04-22 13:00:00,48,120,5,15,7,1,0
2021-04-22 14:00:00,34,243,6,13,5,0,0
2021-04-22 15:00:00,45,91,4,9,5,0,0
2021-04-22 16:00:00,26,64,1,18,9,0,0
2021-04-22 17:00:00,21,72,5,16,8,0,0
2021-04-22 18:00:00,22,60,4,13,4,0,0
2021-04-22 19:00:00,23,54,6,18,10,0,0
2021-04-22 20:00:00,3,8,2,7,3,1,0
2021-04-22 21:00:00,11,49,3,17,7,1,0
2021-04-22 22:00:00,10,19,2,9,4,0,0
2021-04-22 23:00:00,1,10,2,6,2,0,0
2021-04-23 00:00:00,0,1,0,6,3,0,0
2021-04-23 01:00:00,1,3,2,4,3,0,0
2021-04-23 02:00:00,4,17,1,7,1,1,0
2021-04-23 03:00:00,2,13,1,4,1,0,0
2021-04-23 04:00:00,6,29,2,5,1,0,0
2021-04-23 05:00:00,0,0,0,2,1,0,0
2021-04-23 06:00:00,2,7,0,3,0,0,0
2021-04-23 07:00:00,1,12,0,3,1,0,0
2021-04-23 08:00:00,7,23,2,3,1,0,0
2021-04-23 09:00:00,4,8,1,4,1,0,0
2021-04-23 10:00:00,0,0,2,1,0,0,0
2021-04-23 11:00:00,10,27,1,7,3,0,0
2021-04-23 12:00:00,2,9,2,5,1,0,0
2021-04-23 13:00:00,49,94,4,25,13,4,0
2021-04-23 14:00:00,14,27,2,10,1,0,0
2021-04-23 15:00:00,38,148,12,6,3,0,0
2021-04-23 16:00:00,3,14,0,8,2,0,0
2021-04-23 17:00:00,88,607,29,16,5,0,0
2021-04-23 18:00:00,24,110,9,16,5,0,0
2021-04-23 19:00:00,33,277,4,8,1,0,0
2021-04-23 20:00:00,7,106,7,3,2,0,0
2021-04-23 21:00:00,39,363,14,9,2,0,0
2021-04-23 22:00:00,2,25,3,4,1,0,0
2021-04-23 23:00:00,0,4,1,4,2,0,0
2021-04-24 00:00:00,3,18,2,4,1,0,0
2021-04-24 01:00:00,1,11,0,4,0,0,0
2021-04-24 02:00:00,1,9,0,4,1,0,0
2021-04-24 03:00:00,0,0,0,2,1,0,0
2021-04-24 04:00:00,1,3,3,3,1,0,0
2021-04-24 05:00:00,0,0,0,2,1,0,0
2021-04-24 07:00:00,0,0,0,1,1,0,0
2021-04-24 10:00:00,6,9,1,3,1,1,0
2021-04-24 11:00:00,0,0,0,1,1,0,0
2021-04-24 13:00:00,0,16,2,2,0,0,0
2021-04-24 14:00:00,1,7,2,4,1,0,0
2021-04-24 15:00:00,0,1,0,3,2,0,0
2021-04-24 16:00:00,1,1,0,5,1,0,0
2021-04-24 17:00:00,15,329,11,10,2,0,0
2021-04-24 18:00:00,1,7,1,2,0,0,0
2021-04-24 19:00:00,1,5,0,5,2,0,0
2021-04-24 20:00:00,0,5,0,1,0,0,0
2021-04-24 21:00:00,2,36,4,1,1,0,0
2021-04-24 22:00:00,0,1,0,1,0,0,0
2021-04-24 23:00:00,0,0,0,1,0,0,0
2021-04-25 00:00:00,43,409,12,6,1,0,0
2021-04-25 01:00:00,0,0,0,1,0,0,0
2021-04-25 03:00:00,2,7,0,5,1,2,0
2021-04-25 05:00:00,0,0,0,1,1,0,0
2021-04-25 06:00:00,0,0,0,1,0,0,0
2021-04-25 07:00:00,1,1,0,2,2,0,0
2021-04-25 08:00:00,2,9,0,3,1,0,0
2021-04-25 09:00:00,0,1,0,1,1,0,0
2021-04-25 10:00:00,0,2,0,1,1,0,0
2021-04-25 11:00:00,0,1,0,1,1,0,0
2021-04-25 12:00:00,1,3,0,1,1,0,0
2021-04-25 14:00:00,5,19,3,4,1,0,0
2021-04-25 15:00:00,5,13,5,2,1,0,0
2021-04-25 16:00:00,2,7,0,5,1,0,0
2021-04-25 17:00:00,10,167,10,3,2,0,0
2021-04-25 18:00:00,0,0,0,1,1,0,0
2021-04-25 19:00:00,6,25,8,6,2,0,0
2021-04-25 20:00:00,1,2,0,8,2,0,0
2021-04-25 21:00:00,1,6,1,3,0,1,0
2021-04-25 22:00:00,2,9,0,4,0,0,0
2021-04-25 23:00:00,8,32,0,4,2,0,0
2021-04-26 00:00:00,2,19,2,4,1,0,0
2021-04-26 01:00:00,0,8,0,5,1,0,0
2021-04-26 02:00:00,6,31,0,5,2,0,0
2021-04-26 03:00:00,4,24,1,5,2,0,0
2021-04-26 04:00:00,1,4,0,2,0,1,0
2021-04-26 05:00:00,3,13,1,5,1,0,0
2021-04-26 06:00:00,1,1,0,2,0,0,0
2021-04-26 07:00:00,0,2,1,2,1,0,0
2021-04-26 08:00:00,3,7,0,7,2,0,0
2021-04-26 09:00:00,0,4,0,2,0,0,0
2021-04-26 10:00:00,0,2,0,2,1,0,0
2021-04-26 11:00:00,5,7,0,7,3,0,0
2021-04-26 12:00:00,39,287,11,10,5,0,0
2021-04-26 13:00:00,18,71,20,16,2,2,0
2021-04-26 14:00:00,66,166,3,17,8,1,0
2021-04-26 15:00:00,26,109,18,18,6,0,0
2021-04-26 16:00:00,2,5,0,3,0,0,0
2021-04-26 17:00:00,15,87,10,26,7,0,0
2021-04-26 18:00:00,72,443,14,24,10,0,0
2021-04-26 19:00:00,24,120,3,18,2,0,0
2021-04-26 20:00:00,295,2115,138,57,18,0,0
2021-04-26 21:00:00,87,460,37,67,15,0,0
2021-04-26 22:00:00,18,58,18,19,3,0,0
2021-04-26 23:00:00,7,28,2,19,5,1,0
2021-04-27 00:00:00,2,9,2,7,5,0,0
2021-04-27 01:00:00,4,20,0,6,0,0,0
2021-04-27 02:00:00,2,8,0,6,2,0,0
2021-04-27 03:00:00,97,621,43,12,5,0,0
2021-04-27 04:00:00,1,14,4,8,3,0,0
2021-04-27 05:00:00,4,16,1,4,1,0,0
2021-04-27 06:00:00,0,9,0,5,0,0,0
2021-04-27 07:00:00,0,10,2,8,2,0,0
2021-04-27 08:00:00,26,507,23,10,1,0,0
2021-04-27 09:00:00,1,5,0,3,1,0,0
2021-04-27 10:00:00,13,245,8,8,0,0,0
2021-04-27 11:00:00,24,108,4,19,2,1,0
2021-04-27 12:00:00,82,647,23,29,7,0,0
2021-04-27 13:00:00,73,640,44,26,4,2,0
2021-04-27 14:00:00,87,603,22,24,9,0,0
2021-04-27 15:00:00,9,47,2,29,9,1,0
2021-04-27 16:00:00,42,126,1,14,10,0,0
2021-04-27 17:00:00,14,38,1,9,6,0,0
2021-04-27 18:00:00,4,15,2,7,1,0,0
2021-04-27 19:00:00,18,59,2,8,4,0,0
2021-04-27 20:00:00,10,34,60,13,2,0,0
2021-04-27 21:00:00,13,85,11,9,3,0,0
2021-04-27 22:00:00,14,37,3,6,2,0,0
2021-04-27 23:00:00,3,9,3,5,1,0,0
2021-04-28 00:00:00,2,14,1,2,0,0,0
2021-04-28 01:00:00,3,16,2,4,0,0,0
2021-04-28 02:00:00,1,2,0,1,0,0,0
2021-04-28 03:00:00,1,8,0,6,1,1,0
2021-04-28 04:00:00,0,0,0,1,1,0,0
2021-04-28 05:00:00,1,3,0,1,0,0,0
2021-04-28 07:00:00,0,0,0,1,0,0,0
2021-04-28 08:00:00,4,14,0,3,1,0,0
2021-04-28 09:00:00,0,2,0,2,0,0,0
2021-04-28 10:00:00,0,1,0,3,1,0,0
2021-04-28 11:00:00,12,75,2,61,2,0,0
2021-04-28 12:00:00,1,13,2,20,1,0,0
2021-04-28 13:00:00,21,63,6,24,9,1,0
2021-04-28 14:00:00,46,363,44,28,7,1,0
2021-04-28 15:00:00,8,37,3,8,3,0,0
2021-04-28 16:00:00,21,94,10,14,7,1,0
2021-04-28 17:00:00,40,82,20,13,2,0,0
2021-04-28 18:00:00,17,149,2,9,1,0,0
2021-04-28 19:00:00,23,63,6,17,6,0,0
2021-04-28 20:00:00,5,35,1,9,4,1,0
2021-04-28 21:00:00,16,88,9,7,1,0,0
2021-04-28 22:00:00,1,6,0,5,2,0,0
2021-04-28 23:00:00,20,221,2,6,1,0,0
2021-04-29 00:00:00,0,4,0,3,1,0,0
2021-04-29 01:00:00,1,3,0,4,0,0,0
2021-04-29 02:00:00,0,0,0,2,0,0,0
2021-04-29 03:00:00,1,5,0,2,0,0,0
2021-04-29 04:00:00,1,8,0,1,1,0,0
2021-04-29 05:00:00,1,4,0,3,1,0,0
2021-04-29 06:00:00,0,2,0,2,0,0,0
2021-04-29 08:00:00,9,17,1,6,0,0,0
2021-04-29 09:00:00,6,7,3,5,0,0,0
2021-04-29 10:00:00,6,47,1,7,2,0,0
2021-04-29 11:00:00,7,17,1,9,2,0,0
2021-04-29 12:00:00,10,19,1,7,2,0,0
2021-04-29 13:00:00,16,107,8,19,4,1,0
2021-04-29 14:00:00,32,125,1,12,3,0,0
2021-04-29 15:00:00,2,10,2,11,0,0,0
2021-04-29 16:00:00,13,41,3,9,2,0,0
2021-04-29 17:00:00,3,9,2,8,1,0,0
2021-04-29 18:00:00,7,47,16,7,1,0,0
2021-04-29 19:00:00,11,54,5,13,4,0,0
2021-04-29 20:00:00,58,381,27,9,1,0,0
2021-04-29 21:00:00,12,29,4,6,2,0,0
2021-04-29 22:00:00,8,12,0,8,2,0,0
2021-04-29 23:00:00,0,4,1,3,0,0,0
2021-04-30 00:00:00,9,42,2,5,2,0,0
2021-04-30 01:00:00,4,4,0,5,0,0,0
2021-04-30 03:00:00,6,16,2,5,0,0,0
2021-04-30 04:00:00,0,0,0,1,0,0,0
2021-04-30 06:00:00,1,3,1,1,0,0,0
2021-04-30 07:00:00,2,4,1,2,0,0,0
2021-04-30 08:00:00,3,42,1,2,0,0,0
2021-04-30 09:00:00,1,15,1,2,0,0,0
2021-04-30 10:00:00,4,21,0,4,1,0,0
2021-04-30 11:00:00,28,142,5,8,4,0,0
2021-04-30 12:00:00,14,50,4,11,2,0,0
2021-04-30 13:00:00,11,26,6,16,7,1,0
